Id,Sample #,Time,parent,voltage [V],temp [C],light,adc2 [V],adc3 [V],adc4 [V],adc5 [V],adc6 [V]
3,,9/24/2015 2:50:05 AM,0,2.9818,28.032,491,0.97644,0.68497,0.61793,0.513,0.52466
20,,9/24/2015 2:50:05 AM,11,2.9467,28.966,0,0.40614,0.53865,0.4868,0.59626,0.77484
54,,9/24/2015 2:50:16 AM,0,2.3991,-273.15,660,0.99906,0.89821,0.62851,0.92166,1.0342
255,,9/24/2015 2:50:20 AM,54,2.9398,30.169,60,0.54888,1.0661,0.94832,0.74141,0.64658
10,,9/24/2015 2:50:39 AM,0,2.8463,27.863,596,1.0183,0.6121,0.4702,0.52863,0.57315
11,,9/24/2015 2:50:41 AM,0,3.0397,28.54,0,0.78146,0.53187,0.5081,0.54673,0.57941
13,,9/24/2015 2:50:41 AM,0,3.0471,27.441,0,0.39317,0.46466,0.47657,0.49147,0.51827
24,,9/24/2015 2:50:43 AM,20,2.9467,29.052,5,0.37446,0.42631,0.45511,0.47528,0.5012
53,,9/24/2015 2:50:43 AM,24,2.9057,23.21,709,1.1816,0.68169,0.53115,0.62488,0.82086
40,,9/24/2015 2:50:54 AM,20,2.7707,31.739,772,1.1863,0.69064,0.56876,0.65543,0.74752
3,,9/24/2015 2:50:58 AM,0,2.9818,28.032,494,0.98227,0.68788,0.61793,0.51008,0.52174
20,,9/24/2015 2:51:04 AM,11,2.9467,28.966,4,0.40326,0.53577,0.4868,0.60778,0.7806
54,,9/24/2015 2:51:14 AM,0,2.3991,-273.15,659,1.0037,0.87242,0.61913,0.91932,1.0319
255,,9/24/2015 2:51:20 AM,54,2.9398,30.169,44,0.49715,1,0.85349,0.64371,0.58911
10,,9/24/2015 2:51:38 AM,0,2.8463,27.947,596,1.0155,0.60653,0.46464,0.5175,0.55367
13,,9/24/2015 2:51:39 AM,0,3.0471,27.441,0,0.39317,0.46466,0.47359,0.48849,0.51529
11,,9/24/2015 2:51:39 AM,0,3.0397,28.54,0,0.77552,0.5289,0.50513,0.54376,0.57941
24,,9/24/2015 2:51:43 AM,20,2.9467,29.137,0,0.37158,0.42343,0.45223,0.4724,0.50408
53,,9/24/2015 2:51:46 AM,24,2.8923,22.964,454,0.78315,0.52304,0.5089,0.61634,0.80576
40,,9/24/2015 2:51:54 AM,20,2.7707,31.739,382,0.73668,0.54168,0.56064,0.65543,0.74752
3,,9/24/2015 2:51:56 AM,0,2.9818,28.116,492,0.97936,0.68788,0.61793,0.513,0.52466
20,,9/24/2015 2:52:01 AM,11,2.9467,28.966,0,0.40326,0.54153,0.48968,0.65963,0.82957
54,,9/24/2015 2:52:13 AM,0,2.3991,-273.15,664,1.0108,0.87945,0.62382,0.92166,1.0319
255,,9/24/2015 2:52:18 AM,54,2.9398,30.169,0,0.48853,1,0.85349,0.64083,0.58911
10,,9/24/2015 2:52:37 AM,0,2.8463,28.032,594,1.01,0.59262,0.45907,0.49524,0.53141
13,,9/24/2015 2:52:38 AM,0,3.0471,27.441,0,0.39317,0.46466,0.47657,0.49147,0.51827
11,,9/24/2015 2:52:39 AM,0,3.0397,28.54,0,0.76661,0.5289,0.5081,0.54376,0.57644
24,,9/24/2015 2:52:42 AM,20,2.9467,29.137,4,0.37446,0.42631,0.45223,0.47528,0.50984
53,,9/24/2015 2:52:45 AM,24,2.8856,23.456,715,1.2214,0.73339,0.56132,0.64877,0.8434
40,,9/24/2015 2:52:55 AM,20,2.7768,31.739,769,1.2161,0.71389,0.58903,0.6596,0.74646
3,,9/24/2015 2:52:55 AM,0,2.9818,28.116,494,0.98519,0.6908,0.61793,0.51591,0.52466
20,,9/24/2015 2:53:00 AM,11,2.9467,28.966,8,0.40903,0.54153,0.49256,0.67691,0.83821
54,,9/24/2015 2:53:11 AM,0,2.3991,-273.15,660,1.0061,0.87476,0.61913,0.91932,1.0319
255,,9/24/2015 2:53:16 AM,54,2.9398,30.169,54,0.51152,1.0058,0.84774,0.63796,0.58623
10,,9/24/2015 2:53:36 AM,0,2.8463,28.032,595,1.01,0.58706,0.45629,0.4869,0.52028
13,,9/24/2015 2:53:36 AM,0,3.025,27.357,1,0.39328,0.45538,0.47312,0.49086,0.51156
11,,9/24/2015 2:53:36 AM,0,3.0397,28.54,0,0.76067,0.52593,0.50513,0.54376,0.57644
24,,9/24/2015 2:53:40 AM,20,2.9467,29.137,12,0.37446,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 2:53:43 AM,24,2.9057,23.867,731,1.2384,0.69873,0.53967,0.65896,0.81802
3,,9/24/2015 2:53:55 AM,0,2.9818,28.116,492,0.97936,0.68788,0.61793,0.51591,0.52466
40,,9/24/2015 2:53:56 AM,20,2.7707,31.739,778,1.2486,0.74481,0.59856,0.65814,0.7421
20,,9/24/2015 2:53:59 AM,11,2.9467,28.966,7,0.40903,0.54441,0.5012,0.72876,0.89006
54,,9/24/2015 2:54:09 AM,0,2.3991,-273.15,662,1.0108,0.87945,0.62148,0.92166,1.0342
255,,9/24/2015 2:54:15 AM,54,2.9398,30.169,51,0.52589,1.0374,0.89947,0.68681,0.61497
10,,9/24/2015 2:54:33 AM,0,2.8463,28.116,596,1.0072,0.58149,0.45351,0.47855,0.50359
11,,9/24/2015 2:54:36 AM,0,3.0397,28.54,0,0.75769,0.52593,0.5081,0.54376,0.57941
13,,9/24/2015 2:54:36 AM,0,3.0471,27.357,0,0.39317,0.46168,0.47359,0.48849,0.51529
24,,9/24/2015 2:54:38 AM,20,2.9467,29.137,11,0.37446,0.42631,0.45223,0.47528,0.51848
53,,9/24/2015 2:54:41 AM,24,2.9057,24.114,719,1.3236,0.83507,0.63908,0.6192,0.90039
40,,9/24/2015 2:54:43 AM,20,2.7707,31.827,769,1.2757,0.77189,0.62022,0.66356,0.7421
3,,9/24/2015 2:54:47 AM,0,2.9747,28.201,489,0.97412,0.68916,0.61937,0.51469,0.51759
20,,9/24/2015 2:54:49 AM,11,2.9467,28.966,5,0.40614,0.54153,0.49544,0.70859,0.8699
54,,9/24/2015 2:54:53 AM,0,2.3991,-273.15,663,1.0108,0.8818,0.63555,0.92166,1.0319
255,,9/24/2015 2:55:01 AM,54,2.9398,30.169,0,0.50002,1.0403,0.90809,0.69831,0.62359
10,,9/24/2015 2:55:13 AM,0,2.8398,28.201,594,0.99934,0.56629,0.45526,0.47469,0.49134
13,,9/24/2015 2:55:16 AM,0,3.0471,27.357,0,0.39317,0.46168,0.47359,0.48849,0.51529
11,,9/24/2015 2:55:18 AM,0,3.0397,28.54,0,0.75472,0.52593,0.50513,0.54079,0.57347
24,,9/24/2015 2:55:19 AM,20,2.9467,29.137,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 2:55:21 AM,24,2.9057,23.456,737,1.2356,0.66464,0.50842,0.60216,0.77542
40,,9/24/2015 2:55:28 AM,20,2.7707,31.827,773,1.2946,0.79627,0.63106,0.6771,0.74481
3,,9/24/2015 2:55:35 AM,0,2.9818,28.201,491,0.97644,0.68788,0.62084,0.51591,0.52757
20,,9/24/2015 2:55:37 AM,11,2.9467,28.966,0,0.40614,0.54441,0.49832,0.73164,0.89294
54,,9/24/2015 2:55:54 AM,0,2.3991,-273.15,663,1.0131,0.88649,0.64259,0.92401,1.0342
255,,9/24/2015 2:56:12 AM,54,2.9398,30.169,0,0.50577,1.0518,0.93395,0.72417,0.63796
10,,9/24/2015 2:56:31 AM,0,2.8398,28.286,595,0.99379,0.55797,0.4497,0.46914,0.48579
11,,9/24/2015 2:56:31 AM,0,3.0397,28.54,0,0.75175,0.52593,0.5081,0.54376,0.57941
13,,9/24/2015 2:56:32 AM,0,3.0471,27.357,0,0.39317,0.46466,0.47657,0.49147,0.51827
24,,9/24/2015 2:56:37 AM,20,2.9467,29.137,0,0.37446,0.42919,0.45511,0.47528,0.5156
53,,9/24/2015 2:56:39 AM,24,2.9057,23.128,733,1.2327,0.65896,0.51126,0.60216,0.77542
40,,9/24/2015 2:56:46 AM,20,2.7707,31.827,777,1.2486,0.76106,0.61481,0.67168,0.74481
3,,9/24/2015 2:56:50 AM,0,2.9818,28.201,493,0.99102,0.69954,0.62959,0.51591,0.52757
20,,9/24/2015 2:56:54 AM,11,2.9467,29.052,0,0.40614,0.54441,0.5012,0.72876,0.89006
54,,9/24/2015 2:57:06 AM,0,2.3991,-273.15,664,1.0108,0.88649,0.64259,0.92166,1.0319
255,,9/24/2015 2:57:11 AM,54,2.9398,30.169,0,0.52014,1.0776,0.96556,0.7644,0.66382
10,,9/24/2015 2:57:29 AM,0,2.8398,28.371,595,0.99102,0.55519,0.4497,0.46358,0.48302
13,,9/24/2015 2:57:30 AM,0,3.0471,27.357,0,0.39615,0.46466,0.47657,0.49147,0.51827
11,,9/24/2015 2:57:31 AM,0,3.0397,28.54,0,0.75472,0.52593,0.5081,0.54376,0.57941
24,,9/24/2015 2:57:34 AM,20,2.9467,29.137,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 2:57:39 AM,24,2.8923,22.8,718,1.1846,0.6333,0.50042,0.58807,0.76901
40,,9/24/2015 2:57:45 AM,20,2.7707,31.827,779,1.2242,0.73127,0.59856,0.66356,0.73127
3,,9/24/2015 2:57:48 AM,0,2.9818,28.286,495,0.99684,0.70537,0.6325,0.51883,0.52757
20,,9/24/2015 2:57:53 AM,11,2.9467,29.052,0,0.40614,0.54441,0.49832,0.7374,0.89582
54,,9/24/2015 2:58:04 AM,0,2.3991,-273.15,667,1.0108,0.88414,0.63555,0.91932,1.0295
255,,9/24/2015 2:58:09 AM,54,2.9398,30.169,0,0.51152,1.0604,0.9397,0.72992,0.64083
10,,9/24/2015 2:58:28 AM,0,2.8463,28.371,598,0.99327,0.54811,0.44794,0.46464,0.47855
11,,9/24/2015 2:58:29 AM,0,3.0397,28.54,0,0.74878,0.52593,0.5081,0.54376,0.57941
13,,9/24/2015 2:58:29 AM,0,3.0471,27.357,0,0.39317,0.46168,0.47359,0.48849,0.51827
24,,9/24/2015 2:58:33 AM,20,2.9261,29.137,0,0.36611,0.42046,0.4462,0.46622,0.50913
53,,9/24/2015 2:58:36 AM,24,2.899,22.145,722,1.1959,0.63477,0.50441,0.56959,0.76512
40,,9/24/2015 2:58:43 AM,20,2.7707,31.739,779,1.1917,0.7096,0.58231,0.66356,0.73939
3,,9/24/2015 2:58:47 AM,0,2.9747,28.286,494,1.0003,0.70369,0.63391,0.52341,0.54086
20,,9/24/2015 2:58:52 AM,11,2.9467,29.052,0,0.40614,0.54729,0.50408,0.74028,0.89294
54,,9/24/2015 2:59:03 AM,0,2.3946,-273.15,666,1.0088,0.88479,0.63668,0.9199,1.0299
255,,9/24/2015 2:59:08 AM,54,2.9261,30.169,0,0.50341,1.0411,0.90671,0.70077,0.5978
10,,9/24/2015 2:59:26 AM,0,2.8398,28.456,596,0.98546,0.54409,0.4497,0.46081,0.47469
13,,9/24/2015 2:59:27 AM,0,3.0471,27.357,0,0.39317,0.46168,0.47359,0.48849,0.51529
11,,9/24/2015 2:59:29 AM,0,3.0397,28.54,0,0.74284,0.52593,0.5081,0.54376,0.57644
24,,9/24/2015 2:59:30 AM,20,2.9467,29.223,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 2:59:35 AM,24,2.899,22.063,733,1.2157,0.6546,0.50158,0.57526,0.77079
40,,9/24/2015 2:59:41 AM,20,2.7707,31.739,778,1.1754,0.69064,0.56876,0.66627,0.7421
3,,9/24/2015 2:59:45 AM,0,2.9818,28.286,494,0.99102,0.69954,0.62959,0.51591,0.52466
20,,9/24/2015 2:59:50 AM,11,2.9467,29.052,0,0.40326,0.54153,0.49832,0.74028,0.89294
54,,9/24/2015 3:00:01 AM,0,2.3991,-273.15,665,1.0084,0.88414,0.63789,0.91932,1.0295
255,,9/24/2015 3:00:06 AM,54,2.9398,30.169,0,0.50577,1.0518,0.92533,0.71555,0.63509
10,,9/24/2015 3:00:25 AM,0,2.8398,28.456,597,0.98269,0.54131,0.44693,0.45803,0.47191
11,,9/24/2015 3:00:26 AM,0,3.0397,28.54,0,0.73392,0.52593,0.5081,0.54376,0.56753
13,,9/24/2015 3:00:26 AM,0,3.025,27.273,1,0.40215,0.46129,0.47312,0.49086,0.49677
24,,9/24/2015 3:00:30 AM,20,2.9467,29.223,0,0.37158,0.42631,0.45223,0.4724,0.52136
53,,9/24/2015 3:00:34 AM,24,2.899,21.9,731,1.193,0.63193,0.50158,0.54975,0.69995
40,,9/24/2015 3:00:40 AM,20,2.7707,31.651,780,1.1673,0.68252,0.56606,0.66085,0.7421
3,,9/24/2015 3:00:43 AM,0,2.9818,28.286,492,0.98519,0.69663,0.62667,0.51883,0.52757
20,,9/24/2015 3:00:49 AM,11,2.9467,29.052,0,0.40326,0.54153,0.5012,0.7374,0.89582
54,,9/24/2015 3:01:00 AM,0,2.3991,-273.15,656,0.99906,0.8818,0.64493,0.92166,1.0319
255,,9/24/2015 3:01:05 AM,54,2.9398,30.255,0,0.50577,1.0546,0.93683,0.72992,0.64083
10,,9/24/2015 3:01:24 AM,0,2.8398,28.54,590,0.97158,0.53298,0.44693,0.45526,0.47191
13,,9/24/2015 3:01:25 AM,0,3.025,27.273,1,0.38737,0.45538,0.46425,0.48199,0.50565
11,,9/24/2015 3:01:25 AM,0,3.0397,28.54,0,0.72501,0.52296,0.50513,0.54376,0.57347
24,,9/24/2015 3:01:29 AM,20,2.9467,29.223,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:01:32 AM,24,2.9057,21.736,732,1.2157,0.65044,0.50558,0.56807,0.76974
40,,9/24/2015 3:01:38 AM,20,2.7707,31.651,773,1.1429,0.67168,0.55793,0.65814,0.74481
3,,9/24/2015 3:01:43 AM,0,2.9818,28.286,492,0.98519,0.69663,0.62667,0.51883,0.53048
20,,9/24/2015 3:01:47 AM,11,2.9467,29.052,0,0.40614,0.54441,0.5012,0.74316,0.90158
54,,9/24/2015 3:01:59 AM,0,2.3991,-273.15,658,1.0037,0.88649,0.64024,0.92166,1.0319
255,,9/24/2015 3:02:03 AM,54,2.9398,30.255,0,0.51439,1.069,0.95694,0.75578,0.6552
10,,9/24/2015 3:02:23 AM,0,2.8398,28.54,590,0.96881,0.53298,0.44693,0.45803,0.47191
13,,9/24/2015 3:02:24 AM,0,3.0471,27.357,0,0.39317,0.46168,0.47359,0.48849,0.51529
11,,9/24/2015 3:02:24 AM,0,3.0397,28.54,0,0.72798,0.52296,0.50513,0.54079,0.57347
24,,9/24/2015 3:02:26 AM,20,2.9467,29.223,0,0.37446,0.42919,0.45511,0.47528,0.51848
53,,9/24/2015 3:02:31 AM,24,2.9057,21.9,723,1.1844,0.63056,0.50274,0.55671,0.7669
40,,9/24/2015 3:02:37 AM,20,2.7707,31.651,776,1.1402,0.66356,0.5471,0.65272,0.74481
3,,9/24/2015 3:02:42 AM,0,2.9747,28.371,489,0.97703,0.69206,0.62518,0.51469,0.52341
20,,9/24/2015 3:02:46 AM,11,2.9467,29.137,0,0.40614,0.54729,0.50408,0.74892,0.90158
54,,9/24/2015 3:02:57 AM,0,2.3991,-273.15,660,1.0037,0.88414,0.64024,0.91932,1.0295
255,,9/24/2015 3:03:02 AM,54,2.9398,30.255,0,0.50864,1.0518,0.93395,0.72992,0.64083
11,,9/24/2015 3:03:21 AM,0,3.0397,28.54,0,0.72798,0.52296,0.50513,0.54079,0.57347
10,,9/24/2015 3:03:22 AM,0,2.8398,28.626,593,0.96881,0.52743,0.44415,0.45526,0.46914
13,,9/24/2015 3:03:23 AM,0,3.025,27.273,1,0.38737,0.45538,0.46425,0.47903,0.50565
24,,9/24/2015 3:03:25 AM,20,2.9467,29.223,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:03:29 AM,24,2.9124,21.573,724,1.1957,0.63203,0.50391,0.55231,0.77437
40,,9/24/2015 3:03:35 AM,20,2.7707,31.651,776,1.1294,0.63918,0.53897,0.64731,0.7421
3,,9/24/2015 3:03:39 AM,0,2.9818,28.371,495,0.9881,0.69663,0.62667,0.51883,0.52757
20,,9/24/2015 3:03:56 AM,11,2.9467,29.137,0,0.40326,0.54441,0.50408,0.74892,0.90734
54,,9/24/2015 3:03:56 AM,0,2.3991,-273.15,664,1.0084,0.88649,0.63789,0.91932,1.0295
255,,9/24/2015 3:04:01 AM,54,2.9261,30.255,0,0.50913,1.0612,0.94675,0.74081,0.64928
10,,9/24/2015 3:04:20 AM,0,2.8398,28.626,594,0.96881,0.52743,0.44693,0.45526,0.46636
13,,9/24/2015 3:04:20 AM,0,3.0471,27.273,0,0.39317,0.46168,0.47359,0.48849,0.51529
11,,9/24/2015 3:04:21 AM,0,3.0397,28.54,0,0.72204,0.51701,0.50513,0.54079,0.57347
24,,9/24/2015 3:04:23 AM,0,2.9467,29.223,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:04:26 AM,24,2.9057,21.41,716,1.1759,0.6192,0.49706,0.53967,0.76406
40,,9/24/2015 3:04:36 AM,20,2.7707,31.563,779,1.1321,0.63918,0.53355,0.65002,0.74481
3,,9/24/2015 3:04:38 AM,0,2.9818,28.371,492,0.97936,0.6908,0.62376,0.51591,0.52757
20,,9/24/2015 3:04:44 AM,11,2.9467,29.137,0,0.40614,0.54441,0.50408,0.74892,0.90734
54,,9/24/2015 3:04:55 AM,0,2.3991,-273.15,665,1.0061,0.88414,0.6332,0.91697,1.0272
255,,9/24/2015 3:05:00 AM,54,2.9398,30.255,0,0.50002,1.0633,0.94832,0.74429,0.64946
10,,9/24/2015 3:05:18 AM,0,2.8398,28.711,592,0.96603,0.52466,0.44693,0.45526,0.47191
11,,9/24/2015 3:05:19 AM,0,3.0397,28.54,0,0.72204,0.52593,0.5081,0.54376,0.57941
13,,9/24/2015 3:05:19 AM,0,3.0471,27.273,0,0.39317,0.46168,0.47359,0.49147,0.51827
24,,9/24/2015 3:05:21 AM,0,2.9467,29.223,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:05:24 AM,24,2.8143,21.573,734,1.1499,0.59422,0.44841,0.49518,0.72626
40,,9/24/2015 3:05:32 AM,20,2.7707,31.563,779,1.1294,0.63106,0.52814,0.6446,0.74481
3,,9/24/2015 3:05:36 AM,0,2.9747,28.371,493,0.98285,0.69206,0.62518,0.51469,0.52341
20,,9/24/2015 3:05:43 AM,11,2.9467,29.137,0,0.40614,0.54441,0.50408,0.74892,0.90734
54,,9/24/2015 3:05:54 AM,0,2.3991,-273.15,662,1.0061,0.88649,0.6332,0.91932,1.0295
255,,9/24/2015 3:05:59 AM,54,2.9398,30.255,0,0.51439,1.0661,0.95119,0.75004,0.65233
10,,9/24/2015 3:06:17 AM,0,2.8398,28.711,593,0.96048,0.52188,0.44415,0.45248,0.46636
13,,9/24/2015 3:06:18 AM,0,3.0471,27.273,0,0.39317,0.46168,0.47359,0.49147,0.51529
11,,9/24/2015 3:06:18 AM,0,3.0397,28.54,0,0.71312,0.52296,0.50513,0.54376,0.57644
24,,9/24/2015 3:06:20 AM,0,2.9467,29.223,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:06:24 AM,24,2.9057,21.573,737,1.2015,0.63908,0.4999,0.53399,0.7669
40,,9/24/2015 3:06:31 AM,20,2.7707,31.563,774,1.1132,0.62564,0.53085,0.6446,0.74752
3,,9/24/2015 3:06:35 AM,0,2.9889,28.371,487,0.97877,0.69537,0.62817,0.52006,0.52591
20,,9/24/2015 3:06:40 AM,11,2.9467,29.137,0,0.40326,0.54441,0.50408,0.74604,0.89294
54,,9/24/2015 3:06:52 AM,0,2.3991,-273.15,662,1.0061,0.88649,0.64024,0.91697,1.0249
255,,9/24/2015 3:06:57 AM,54,2.9398,30.255,0,0.51439,1.0719,0.95982,0.75578,0.65808
13,,9/24/2015 3:07:17 AM,0,3.0471,27.357,0,0.39019,0.46168,0.47359,0.48849,0.51529
10,,9/24/2015 3:07:17 AM,0,2.8398,28.711,594,0.96326,0.52188,0.44415,0.45248,0.46636
11,,9/24/2015 3:07:18 AM,0,3.0397,28.54,0,0.70718,0.51701,0.50513,0.54079,0.5705
24,,9/24/2015 3:07:18 AM,0,2.9467,29.223,0,0.37446,0.42919,0.45511,0.47816,0.51848
53,,9/24/2015 3:07:22 AM,24,2.9057,21.9,730,1.2242,0.65044,0.51126,0.57091,0.78678
40,,9/24/2015 3:07:29 AM,20,2.7707,31.563,777,1.1213,0.62564,0.53085,0.6446,0.74752
3,,9/24/2015 3:07:34 AM,0,2.9961,28.456,492,0.98404,0.6941,0.62381,0.51545,0.52717
20,,9/24/2015 3:07:39 AM,11,2.9467,29.137,0,0.40614,0.54441,0.50408,0.74604,0.8987
54,,9/24/2015 3:07:50 AM,0,2.3991,-273.15,664,1.0037,0.88414,0.64024,0.91697,1.0249
255,,9/24/2015 3:07:56 AM,54,2.9398,30.255,0,0.52301,1.0891,0.98855,0.79027,0.68107
10,,9/24/2015 3:08:14 AM,0,2.8398,28.796,592,0.9577,0.51633,0.44415,0.45248,0.46358
11,,9/24/2015 3:08:15 AM,0,3.0397,28.54,0,0.70421,0.51404,0.50513,0.54079,0.5705
13,,9/24/2015 3:08:15 AM,0,3.0471,27.273,0,0.39317,0.46168,0.47359,0.48849,0.51529
24,,9/24/2015 3:08:17 AM,0,2.9467,29.223,0,0.37446,0.42919,0.45511,0.47528,0.51848
53,,9/24/2015 3:08:20 AM,24,2.9124,22.472,717,1.21,0.65196,0.50391,0.59502,0.78292
40,,9/24/2015 3:08:28 AM,20,2.7707,31.563,776,1.1186,0.62293,0.53085,0.6446,0.74752
3,,9/24/2015 3:08:33 AM,0,2.9818,28.456,491,0.98519,0.69663,0.62959,0.51591,0.52466
20,,9/24/2015 3:08:37 AM,11,2.9467,29.137,0,0.40614,0.54729,0.50696,0.75756,0.90734
54,,9/24/2015 3:08:48 AM,0,2.3991,-273.15,663,1.0037,0.8818,0.63086,0.91463,1.0249
255,,9/24/2015 3:08:54 AM,54,2.9398,30.255,0,0.52014,1.0805,0.97131,0.7759,0.67245
10,,9/24/2015 3:09:12 AM,0,2.8398,28.796,595,0.96048,0.51633,0.44415,0.45248,0.46358
13,,9/24/2015 3:09:14 AM,0,3.0471,27.273,0,0.39317,0.46466,0.47657,0.49147,0.51529
11,,9/24/2015 3:09:14 AM,0,3.0397,28.54,0,0.69827,0.51701,0.50513,0.54079,0.57347
24,,9/24/2015 3:09:16 AM,0,2.9467,29.308,0,0.37158,0.42631,0.45223,0.4724,0.51272
53,,9/24/2015 3:09:19 AM,24,2.899,23.128,723,1.2185,0.64327,0.49875,0.59226,0.77079
40,,9/24/2015 3:09:29 AM,20,2.7707,31.651,778,1.1294,0.63647,0.53355,0.65002,0.74752
3,,9/24/2015 3:09:31 AM,0,2.9889,28.456,497,0.99338,0.69829,0.62817,0.51714,0.52591
20,,9/24/2015 3:09:36 AM,11,2.9467,29.137,0,0.40614,0.54441,0.50408,0.74604,0.8987
54,,9/24/2015 3:09:48 AM,0,2.3946,-273.15,666,1.0088,0.88713,0.63902,0.91756,1.0229
255,,9/24/2015 3:09:51 AM,54,2.9398,30.255,0,0.52301,1.0834,0.97993,0.78452,0.67819
10,,9/24/2015 3:10:12 AM,0,2.8398,28.881,593,0.9577,0.51633,0.44693,0.45248,0.46914
13,,9/24/2015 3:10:12 AM,0,3.0471,27.189,0,0.39615,0.46764,0.47955,0.49444,0.52423
11,,9/24/2015 3:10:13 AM,0,3.0105,28.456,0,0.70038,0.5091,0.49439,0.53264,0.56501
24,,9/24/2015 3:10:14 AM,0,2.9467,29.308,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:10:18 AM,24,2.8923,23.62,726,1.2101,0.64744,0.50325,0.58807,0.76901
40,,9/24/2015 3:10:26 AM,20,2.7707,31.651,778,1.1402,0.64731,0.5471,0.64731,0.74752
3,,9/24/2015 3:10:30 AM,0,2.9889,28.456,495,0.99046,0.69829,0.62817,0.51714,0.52591
20,,9/24/2015 3:10:34 AM,11,2.9467,29.137,0,0.40614,0.54441,0.50408,0.75468,0.90446
54,,9/24/2015 3:10:46 AM,0,2.3991,-273.15,662,1.0037,0.88649,0.64259,0.91697,1.0249
255,,9/24/2015 3:10:51 AM,54,2.9398,30.255,0,0.51727,1.069,0.95407,0.75291,0.6552
10,,9/24/2015 3:11:10 AM,0,2.8398,28.881,594,0.9577,0.51633,0.44693,0.45248,0.47191
13,,9/24/2015 3:11:11 AM,0,3.025,27.189,0,0.38441,0.45833,0.46425,0.47903,0.5086
11,,9/24/2015 3:11:13 AM,0,3.0397,28.54,0,0.70124,0.52296,0.5081,0.54376,0.57941
24,,9/24/2015 3:11:13 AM,0,2.9467,29.308,0,0.37158,0.42631,0.45223,0.47528,0.51848
24,,9/24/2015 3:11:14 AM,0,2.9467,29.308,0,0.37158,0.42631,0.45223,0.47528,0.51848
53,,9/24/2015 3:11:19 AM,24,2.9057,23.867,728,1.2128,0.65044,0.4999,0.59364,0.76406
40,,9/24/2015 3:11:24 AM,20,2.7707,31.739,777,1.1619,0.66627,0.55793,0.65543,0.74752
3,,9/24/2015 3:11:28 AM,0,2.9889,28.456,494,0.98754,0.69537,0.62525,0.51422,0.52299
20,,9/24/2015 3:11:34 AM,11,2.9467,29.137,0,0.40614,0.54441,0.50696,0.76044,0.91023
54,,9/24/2015 3:11:45 AM,0,2.3991,-273.15,664,1.0084,0.88883,0.63555,0.91932,1.0272
255,,9/24/2015 3:11:49 AM,54,2.9398,30.255,0,0.51727,1.0719,0.95694,0.75866,0.66095
10,,9/24/2015 3:12:09 AM,0,2.8398,28.881,595,0.95493,0.51355,0.44415,0.45248,0.46358
11,,9/24/2015 3:12:09 AM,0,3.0105,28.456,0,0.68272,0.50027,0.4885,0.52381,0.55324
13,,9/24/2015 3:12:10 AM,0,3.0471,27.189,1,0.39615,0.46764,0.47955,0.49444,0.52423
24,,9/24/2015 3:12:12 AM,0,2.9467,29.308,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:12:15 AM,24,2.9124,24.032,729,1.2043,0.63487,0.48968,0.5637,0.74306
40,,9/24/2015 3:12:21 AM,20,2.7768,31.739,773,1.1726,0.6786,0.56188,0.65689,0.74375
3,,9/24/2015 3:12:27 AM,0,2.9889,28.456,490,0.97877,0.69244,0.62525,0.5113,0.52299
20,,9/24/2015 3:12:32 AM,11,2.9467,29.223,0,0.40614,0.54441,0.50696,0.7662,0.91311
54,,9/24/2015 3:12:44 AM,0,2.3991,-273.15,659,0.99671,0.87711,0.61913,0.91463,1.0225
255,,9/24/2015 3:12:48 AM,54,2.9398,30.255,0,0.52301,1.0805,0.97418,0.7759,0.67245
10,,9/24/2015 3:13:07 AM,0,2.8398,28.966,590,0.94105,0.508,0.44138,0.4497,0.46081
11,,9/24/2015 3:13:08 AM,0,3.0397,28.54,0,0.68341,0.51404,0.50513,0.54079,0.57347
13,,9/24/2015 3:13:08 AM,0,3.0471,27.273,1,0.39615,0.46466,0.47657,0.49147,0.51827
24,,9/24/2015 3:13:10 AM,0,2.9467,29.308,0,0.37158,0.42631,0.45223,0.47528,0.5156
53,,9/24/2015 3:13:13 AM,24,2.9057,23.292,745,1.1873,0.6192,0.4857,0.52831,0.73281
40,,9/24/2015 3:13:22 AM,20,2.7768,31.827,777,1.1672,0.6786,0.56188,0.65417,0.74375
3,,9/24/2015 3:13:26 AM,0,2.9889,28.54,491,0.98462,0.69829,0.62817,0.52006,0.52591
20,,9/24/2015 3:13:30 AM,11,2.9467,29.223,0,0.40903,0.54729,0.50984,0.77484,0.92751
54,,9/24/2015 3:13:42 AM,0,2.3991,-273.15,660,0.99906,0.88649,0.64493,0.91697,1.0249
