Id,Sample #,Time,parent,voltage [V],temp,light,adc2 [V],adc3 [V],adc4 [V],adc5 [V],adc6 [V]
20,,9/24/2015 9:16:45 AM,0,2.9261,29.308,209,0.50913,0.55775,0.57491,0.92101,1.024
54,,9/24/2015 9:16:57 AM,0,2.39,-273.15,617,0.79199,0.93684,0.80601,0.80367,0.82236
255,,9/24/2015 9:17:02 AM,3,2.9261,29.738,671,1.4216,1.3586,1.1441,0.90099,0.74367
10,,9/24/2015 9:17:21 AM,0,2.8398,29.566,534,0.9466,0.62181,0.47746,0.52188,0.56074
13,,9/24/2015 9:17:22 AM,0,3.0323,28.032,903,1.4465,0.75586,0.51873,0.50391,0.52169
11,,9/24/2015 9:17:22 AM,0,2.9747,28.371,800,1.9453,0.98575,0.56993,0.54376,0.56703
24,,9/24/2015 9:17:24 AM,10,2.9398,29.394,323,0.52301,0.44542,0.45404,0.47416,0.5029
53,,9/24/2015 9:17:29 AM,24,2.8724,25.188,35,0.45486,0.42678,0.45486,0.5391,0.70475
40,,9/24/2015 9:17:35 AM,11,2.7707,32.004,237,0.66356,0.56606,0.58772,0.65002,0.72585
3,,9/24/2015 9:17:39 AM,0,2.9818,29.652,454,1.2359,1.1805,1.1572,0.70246,0.56838
20,,9/24/2015 9:17:44 AM,0,2.9261,29.308,94,0.45478,0.54917,0.57777,0.92959,1.0326
54,,9/24/2015 9:17:55 AM,0,2.39,-273.15,543,0.72424,0.89478,0.78498,0.79433,0.81769
255,,9/24/2015 9:18:01 AM,3,2.9192,29.738,590,1.2898,1.2927,1.1158,0.89318,0.74479
10,,9/24/2015 9:18:20 AM,0,2.8398,29.566,442,0.8078,0.5885,0.47191,0.52188,0.56074
11,,9/24/2015 9:18:20 AM,0,3.025,28.371,700,1.8274,0.91963,0.56183,0.55,0.57366
13,,9/24/2015 9:18:20 AM,0,3.0323,28.116,847,1.3576,0.7114,0.50983,0.50094,0.51873
24,,9/24/2015 9:18:24 AM,10,2.9398,29.394,173,0.4368,0.43393,0.45117,0.47416,0.5029
53,,9/24/2015 9:18:26 AM,24,2.8724,24.691,11,0.44925,0.42678,0.45767,0.52506,0.70475
40,,9/24/2015 9:18:33 AM,11,2.7646,32.004,228,0.65128,0.5594,0.58642,0.66479,0.73776
3,,9/24/2015 9:18:38 AM,0,2.9818,29.652,537,1.4457,1.367,1.332,0.80156,0.59169
20,,9/24/2015 9:18:54 AM,0,2.9261,29.308,169,0.48911,0.55203,0.57491,0.92673,1.0268
54,,9/24/2015 9:18:54 AM,0,2.39,-273.15,545,0.72424,0.89478,0.78498,0.79433,0.81769
255,,9/24/2015 9:19:00 AM,3,2.9192,29.738,591,1.3127,1.3127,1.1386,0.92171,0.75335
10,,9/24/2015 9:19:18 AM,0,2.8334,29.566,442,0.80597,0.58717,0.47084,0.51793,0.5567
13,,9/24/2015 9:19:19 AM,0,3.0323,28.116,840,1.3457,0.7025,0.50687,0.49501,0.5128
11,,9/24/2015 9:19:19 AM,0,3.025,28.371,690,1.8126,0.91371,0.55887,0.55,0.57366
24,,9/24/2015 9:19:21 AM,10,2.9398,29.394,169,0.4368,0.4368,0.45404,0.47416,0.5029
53,,9/24/2015 9:19:26 AM,24,2.8724,23.703,11,0.41836,0.42959,0.45486,0.51663,0.70756
40,,9/24/2015 9:19:31 AM,11,2.7646,31.915,227,0.64047,0.54589,0.57562,0.65939,0.73776
3,,9/24/2015 9:19:36 AM,0,2.9818,29.652,427,1.1717,1.1251,1.1018,0.67331,0.56255
20,,9/24/2015 9:19:41 AM,0,2.9261,29.308,76,0.4462,0.54917,0.57777,0.92673,1.0297
54,,9/24/2015 9:19:53 AM,0,2.39,-273.15,520,0.70088,0.8831,0.78031,0.78965,0.81535
255,,9/24/2015 9:19:59 AM,3,2.9192,29.738,575,1.2784,1.2984,1.1329,0.92171,0.76762
10,,9/24/2015 9:20:17 AM,0,2.8334,29.48,417,0.77551,0.58717,0.47915,0.52901,0.56778
11,,9/24/2015 9:20:19 AM,0,2.9747,28.371,656,1.7272,0.87526,0.54667,0.53795,0.5554
13,,9/24/2015 9:20:22 AM,0,3.0323,28.116,819,1.3102,0.68472,0.50391,0.49205,0.49798
24,,9/24/2015 9:20:23 AM,10,2.9398,29.394,149,0.42818,0.4368,0.45404,0.47416,0.5029
53,,9/24/2015 9:20:26 AM,24,2.8724,23.538,9,0.44363,0.42398,0.45767,0.51944,0.66545
40,,9/24/2015 9:20:31 AM,11,2.7707,31.915,227,0.63647,0.53897,0.57147,0.66356,0.7421
3,,9/24/2015 9:20:35 AM,0,2.9818,29.652,439,1.195,1.1513,1.128,0.68497,0.56546
20,,9/24/2015 9:20:40 AM,0,2.9261,29.308,74,0.4462,0.55203,0.57491,0.92959,1.0354
54,,9/24/2015 9:20:51 AM,0,2.39,-273.15,513,0.6962,0.88077,0.77797,0.78965,0.81302
255,,9/24/2015 9:20:56 AM,3,2.9261,29.738,576,1.2757,1.2986,1.1241,0.90671,0.75797
10,,9/24/2015 9:21:16 AM,0,2.8334,29.48,411,0.75612,0.57609,0.47084,0.5207,0.55947
11,,9/24/2015 9:21:16 AM,0,2.9747,28.371,665,1.7476,0.88398,0.54958,0.54086,0.56703
13,,9/24/2015 9:21:16 AM,0,3.0323,28.116,824,1.322,0.69065,0.50983,0.50094,0.51873
24,,9/24/2015 9:21:20 AM,10,2.9398,29.394,162,0.43105,0.43393,0.45117,0.47129,0.50002
53,,9/24/2015 9:21:23 AM,24,2.8724,23.21,11,0.44082,0.43521,0.46609,0.52506,0.7216
40,,9/24/2015 9:21:29 AM,11,2.7707,31.915,228,0.6121,0.53355,0.56876,0.66627,0.73939
3,,9/24/2015 9:21:34 AM,0,2.9818,29.652,416,1.1426,1.0989,1.0785,0.66165,0.55672
20,,9/24/2015 9:21:38 AM,0,2.9261,29.308,75,0.44906,0.55489,0.57777,0.93817,1.0411
54,,9/24/2015 9:21:51 AM,0,2.39,-273.15,513,0.69854,0.88077,0.77797,0.78965,0.81302
255,,9/24/2015 9:21:55 AM,3,2.9192,29.738,572,1.2727,1.2955,1.1243,0.9103,0.76191
10,,9/24/2015 9:22:14 AM,0,2.8334,29.566,391,0.72565,0.57332,0.47084,0.5207,0.55947
11,,9/24/2015 9:22:15 AM,0,3.025,28.371,656,1.7565,0.8871,0.55591,0.54704,0.57661
13,,9/24/2015 9:22:15 AM,0,3.0323,28.116,817,1.3102,0.68768,0.50687,0.50094,0.5128
24,,9/24/2015 9:22:18 AM,10,2.9398,29.394,144,0.42531,0.43393,0.45404,0.47416,0.5029
53,,9/24/2015 9:22:22 AM,24,2.8724,23.21,9,0.44644,0.4324,0.46609,0.52506,0.72441
40,,9/24/2015 9:22:28 AM,11,2.7646,31.915,227,0.59453,0.52697,0.554,0.65399,0.73506
3,,9/24/2015 9:22:32 AM,0,2.9818,29.652,406,1.1105,1.0755,1.061,0.65582,0.55672
20,,9/24/2015 9:22:37 AM,0,2.9261,29.308,70,0.4462,0.54917,0.57777,0.94389,1.0469
54,,9/24/2015 9:22:49 AM,0,2.39,-273.15,505,0.68919,0.87609,0.77797,0.78732,0.81302
255,,9/24/2015 9:22:55 AM,3,2.9192,29.738,570,1.2727,1.2984,1.13,0.91886,0.76477
11,,9/24/2015 9:23:13 AM,0,3.025,28.371,652,1.7505,0.8871,0.55591,0.55,0.57366
10,,9/24/2015 9:23:13 AM,0,2.8334,29.566,386,0.72012,0.57332,0.47084,0.5207,0.55947
13,,9/24/2015 9:23:14 AM,0,3.0323,28.116,814,1.3042,0.68176,0.50391,0.49501,0.5128
24,,9/24/2015 9:23:16 AM,10,2.9398,29.308,142,0.42243,0.43393,0.45117,0.47416,0.5029
53,,9/24/2015 9:23:20 AM,24,2.8724,23.046,9,0.44363,0.42398,0.45767,0.52225,0.7216
40,,9/24/2015 9:23:26 AM,11,2.7707,31.827,227,0.59314,0.52543,0.55251,0.65543,0.73668
3,,9/24/2015 9:23:31 AM,0,2.9818,29.652,397,1.0901,1.0581,1.0464,0.64416,0.55672
20,,9/24/2015 9:23:36 AM,0,2.9261,29.308,72,0.4462,0.54917,0.57777,0.93817,1.044
54,,9/24/2015 9:23:47 AM,0,2.39,-273.15,509,0.69153,0.87843,0.77564,0.78732,0.81068
255,,9/24/2015 9:23:52 AM,3,2.9192,29.652,568,1.2898,1.3098,1.1386,0.93313,0.77618
11,,9/24/2015 9:24:12 AM,0,3.025,28.456,663,1.7712,0.89597,0.55887,0.55,0.57366
10,,9/24/2015 9:24:12 AM,0,2.8334,29.566,404,0.75058,0.5844,0.47638,0.53455,0.57609
13,,9/24/2015 9:24:13 AM,0,3.0323,28.116,822,1.319,0.68768,0.50391,0.49501,0.50983
24,,9/24/2015 9:24:15 AM,10,2.9398,29.308,151,0.42818,0.43393,0.45404,0.47416,0.5029
53,,9/24/2015 9:24:18 AM,24,2.8724,23.374,10,0.43801,0.42398,0.45767,0.52786,0.72441
40,,9/24/2015 9:24:25 AM,11,2.7707,31.827,228,0.57689,0.50918,0.5498,0.65543,0.73398
3,,9/24/2015 9:24:30 AM,0,2.9818,29.652,435,1.1863,1.1426,1.1163,0.67914,0.55672
20,,9/24/2015 9:24:35 AM,0,2.9261,29.308,79,0.44906,0.54917,0.57777,0.93245,1.0383
54,,9/24/2015 9:24:46 AM,0,2.39,-273.15,640,0.80367,0.94618,0.80834,0.80367,0.81769
255,,9/24/2015 9:24:51 AM,3,2.9261,29.652,595,1.3443,1.3357,1.1527,0.93817,0.77799
10,,9/24/2015 9:25:10 AM,0,2.8334,29.566,761,1.3128,0.80044,0.50685,0.52901,0.56501
13,,9/24/2015 9:25:11 AM,0,3.0323,28.116,886,1.4139,0.73807,0.5128,0.50391,0.5128
11,,9/24/2015 9:25:13 AM,0,3.025,28.456,771,1.9575,0.98468,0.57366,0.55296,0.57366
24,,9/24/2015 9:25:14 AM,10,2.9398,29.308,272,0.4914,0.44255,0.45404,0.47416,0.50577
53,,9/24/2015 9:25:18 AM,24,2.8724,24.196,27,0.46609,0.43521,0.46609,0.55033,0.73283
40,,9/24/2015 9:25:24 AM,11,2.7646,31.827,237,0.58642,0.51076,0.54589,0.65669,0.72965
3,,9/24/2015 9:25:28 AM,0,2.9818,29.652,790,2.1336,1.9762,1.9092,1.1309,0.69371
20,,9/24/2015 9:25:32 AM,0,2.9261,29.308,174,0.49197,0.55203,0.57777,0.93245,1.0354
54,,9/24/2015 9:25:45 AM,0,2.39,-273.15,229,0.47893,0.78498,0.73592,0.76863,0.80367
255,,9/24/2015 9:25:49 AM,3,2.9192,29.652,678,1.5409,1.4354,1.2128,0.98164,0.79901
13,,9/24/2015 9:26:09 AM,0,3.0323,28.116,901,1.4406,0.74993,0.5128,0.50391,0.5128
10,,9/24/2015 9:26:09 AM,0,2.8334,29.566,766,1.3239,0.81428,0.51239,0.53178,0.57055
11,,9/24/2015 9:26:10 AM,0,3.025,28.456,797,1.996,1.0083,0.58253,0.55296,0.57661
24,,9/24/2015 9:26:12 AM,10,2.9398,29.308,307,0.50864,0.44255,0.45404,0.47129,0.5029
53,,9/24/2015 9:26:16 AM,24,2.8724,24.526,42,0.47452,0.4324,0.46048,0.55033,0.72441
40,,9/24/2015 9:26:23 AM,11,2.7646,31.915,240,0.60804,0.53508,0.56481,0.65399,0.73776
3,,9/24/2015 9:26:27 AM,0,2.9818,29.652,789,2.1307,1.9791,1.915,1.1338,0.69663
20,,9/24/2015 9:26:32 AM,0,2.9261,29.308,192,0.49769,0.55489,0.57777,0.93817,1.0383
54,,9/24/2015 9:26:43 AM,0,2.39,-273.15,217,0.46959,0.78264,0.73358,0.76629,0.80367
255,,9/24/2015 9:26:48 AM,3,2.9261,29.652,673,1.5102,1.4158,1.2042,0.97249,0.79229
10,,9/24/2015 9:27:07 AM,0,2.8334,29.566,762,1.3184,0.81428,0.51516,0.53455,0.56778
13,,9/24/2015 9:27:08 AM,0,3.0323,28.201,901,1.4406,0.7529,0.51873,0.50391,0.51873
11,,9/24/2015 9:27:08 AM,0,3.025,28.456,797,1.9989,1.0083,0.58253,0.55591,0.57957
24,,9/24/2015 9:27:10 AM,10,2.9398,29.308,311,0.51152,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:27:17 AM,24,2.8724,24.857,42,0.4689,0.4324,0.45767,0.55033,0.7216
40,,9/24/2015 9:27:22 AM,11,2.7707,31.915,240,0.63376,0.53897,0.56876,0.66356,0.74481
3,,9/24/2015 9:27:26 AM,0,2.9818,29.652,786,2.1249,1.9733,1.9062,1.1309,0.6908
20,,9/24/2015 9:27:30 AM,0,2.9261,29.308,186,0.49483,0.55203,0.57205,0.92673,1.0297
54,,9/24/2015 9:27:41 AM,0,2.39,-273.15,261,0.48127,0.78498,0.73358,0.76629,0.80133
255,,9/24/2015 9:27:47 AM,3,2.9192,29.652,679,1.5238,1.4211,1.2014,0.97022,0.79045
10,,9/24/2015 9:28:06 AM,0,2.8334,29.566,752,1.3073,0.80597,0.51516,0.53455,0.57055
13,,9/24/2015 9:28:06 AM,0,3.0323,28.201,869,1.3902,0.72918,0.51576,0.50391,0.52169
11,,9/24/2015 9:28:06 AM,0,2.9747,28.54,782,2.146,1.0584,0.5932,0.54958,0.56412
24,,9/24/2015 9:28:10 AM,10,2.9398,29.308,250,0.47991,0.43968,0.45117,0.47129,0.50002
53,,9/24/2015 9:28:12 AM,24,2.8724,25.022,25,0.46609,0.42959,0.45767,0.55875,0.7216
40,,9/24/2015 9:28:20 AM,11,2.7646,31.915,237,0.65128,0.54859,0.57832,0.65399,0.73776
3,,9/24/2015 9:28:24 AM,0,2.9818,29.652,781,2.1132,1.9675,1.9004,1.128,0.6908
20,,9/24/2015 9:28:28 AM,0,2.9261,29.308,182,0.49483,0.55203,0.56919,0.92387,1.0268
54,,9/24/2015 9:28:40 AM,0,2.39,-273.15,225,0.46725,0.78031,0.73125,0.76629,0.80133
255,,9/24/2015 9:28:45 AM,3,2.9192,29.566,645,1.4496,1.4125,1.1842,0.9474,0.77047
10,,9/24/2015 9:29:05 AM,0,2.8334,29.566,759,1.3267,0.81982,0.52624,0.54563,0.5844
13,,9/24/2015 9:29:05 AM,0,3.0323,28.201,901,1.4406,0.74993,0.5128,0.50094,0.5128
11,,9/24/2015 9:29:06 AM,0,3.025,28.54,820,2.0551,1.032,0.58548,0.55296,0.57661
24,,9/24/2015 9:29:08 AM,10,2.9398,29.308,308,0.50864,0.44255,0.45117,0.47129,0.5029
53,,9/24/2015 9:29:12 AM,24,2.8724,25.105,42,0.4689,0.4324,0.46048,0.55875,0.71599
40,,9/24/2015 9:29:18 AM,11,2.7707,32.004,240,0.67439,0.56335,0.59314,0.66356,0.74481
3,,9/24/2015 9:29:22 AM,0,2.9818,29.652,782,2.119,1.9704,1.9033,1.1309,0.6908
20,,9/24/2015 9:29:28 AM,0,2.9261,29.308,186,0.49483,0.55489,0.56919,0.92387,1.0268
54,,9/24/2015 9:29:39 AM,0,2.39,-273.15,247,0.4766,0.78498,0.73358,0.76629,0.80133
255,,9/24/2015 9:29:44 AM,3,2.9192,29.652,683,1.4782,1.3869,1.1643,0.92742,0.75906
10,,9/24/2015 9:30:03 AM,0,2.8334,29.566,755,1.3073,0.81151,0.51793,0.53732,0.57055
11,,9/24/2015 9:30:03 AM,0,3.025,28.54,820,2.061,1.0379,0.5914,0.55591,0.57957
13,,9/24/2015 9:30:04 AM,0,3.0323,28.201,901,1.4406,0.75586,0.51576,0.50391,0.51576
24,,9/24/2015 9:30:11 AM,10,2.9398,29.308,309,0.51152,0.44255,0.45404,0.47703,0.50864
53,,9/24/2015 9:30:11 AM,24,2.8724,24.361,41,0.44925,0.42959,0.45767,0.52786,0.70756
40,,9/24/2015 9:30:18 AM,11,2.7707,32.004,240,0.67168,0.56606,0.59585,0.66627,0.74481
3,,9/24/2015 9:30:21 AM,0,2.9818,29.652,785,2.1249,1.9762,1.9121,1.1338,0.69663
20,,9/24/2015 9:30:26 AM,0,2.9261,29.308,184,0.49483,0.55489,0.57491,0.92673,1.0297
54,,9/24/2015 9:30:37 AM,0,2.39,-273.15,246,0.4766,0.78498,0.73358,0.76629,0.80133
255,,9/24/2015 9:30:43 AM,3,2.9192,29.566,686,1.5181,1.4125,1.1928,0.95596,0.77903
10,,9/24/2015 9:31:01 AM,0,2.8334,29.566,753,1.3073,0.81428,0.5207,0.54009,0.57332
13,,9/24/2015 9:31:02 AM,0,3.0323,28.286,902,1.4435,0.75586,0.51576,0.50391,0.51873
11,,9/24/2015 9:31:03 AM,0,3.025,28.54,820,2.1852,1.0823,0.60323,0.55591,0.57957
24,,9/24/2015 9:31:05 AM,10,2.9398,29.308,303,0.50864,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:31:11 AM,24,2.8724,23.538,44,0.46328,0.42398,0.45205,0.52506,0.70475
40,,9/24/2015 9:31:17 AM,11,2.7646,31.915,240,0.6675,0.5567,0.58372,0.66209,0.74046
3,,9/24/2015 9:31:19 AM,0,2.9818,29.652,781,2.1132,1.9675,1.9004,1.128,0.69371
20,,9/24/2015 9:31:24 AM,0,2.9261,29.308,185,0.49483,0.55203,0.57205,0.92387,1.0297
20,,9/24/2015 9:31:25 AM,0,2.9261,29.308,185,0.49483,0.55203,0.57205,0.92387,1.0297
54,,9/24/2015 9:31:36 AM,0,2.39,-273.15,246,0.4766,0.78498,0.73358,0.76629,0.80133
255,,9/24/2015 9:31:41 AM,3,2.9192,29.566,683,1.5153,1.4125,1.1957,0.96166,0.78189
10,,9/24/2015 9:32:00 AM,0,2.8334,29.566,756,1.3184,0.81705,0.5207,0.53732,0.57332
13,,9/24/2015 9:32:01 AM,0,3.0105,28.201,898,1.4302,0.78572,0.5091,0.49144,0.50616
11,,9/24/2015 9:32:02 AM,0,3.025,28.626,815,2.1734,1.0793,0.60323,0.55591,0.57957
24,,9/24/2015 9:32:04 AM,10,2.9398,29.308,299,0.50577,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:32:07 AM,24,2.8724,23.21,42,0.44925,0.42398,0.45767,0.53067,0.71599
40,,9/24/2015 9:32:14 AM,11,2.7646,31.915,239,0.65669,0.54859,0.58102,0.66209,0.74046
3,,9/24/2015 9:32:19 AM,0,2.9818,29.652,781,2.1132,1.9675,1.9004,1.128,0.69663
20,,9/24/2015 9:32:23 AM,0,2.9261,29.308,176,0.49483,0.55489,0.57491,0.93245,1.0383
54,,9/24/2015 9:32:34 AM,0,2.39,-273.15,249,0.4766,0.78498,0.73358,0.76629,0.80133
255,,9/24/2015 9:32:40 AM,3,2.9192,29.566,690,1.5181,1.4125,1.1928,0.95596,0.77618
10,,9/24/2015 9:32:59 AM,0,2.8334,29.566,756,1.3156,0.81428,0.5207,0.53732,0.57332
11,,9/24/2015 9:33:00 AM,0,3.025,28.626,820,2.2118,1.0941,0.60914,0.55591,0.57957
13,,9/24/2015 9:33:00 AM,0,3.0105,28.286,899,1.4302,0.74747,0.51204,0.50027,0.51204
24,,9/24/2015 9:33:02 AM,10,2.9398,29.308,307,0.50864,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:33:07 AM,24,2.8724,23.292,42,0.45205,0.42959,0.46609,0.5391,0.72722
40,,9/24/2015 9:33:12 AM,11,2.7646,31.915,240,0.63237,0.54048,0.57832,0.66479,0.73506
3,,9/24/2015 9:33:17 AM,0,2.9818,29.652,782,2.119,1.9733,1.9062,1.1338,0.69663
20,,9/24/2015 9:33:22 AM,0,2.9261,29.308,186,0.49769,0.55775,0.57205,0.93245,1.0354
54,,9/24/2015 9:33:33 AM,0,2.39,-273.15,244,0.4766,0.78498,0.73592,0.76629,0.799
255,,9/24/2015 9:33:39 AM,3,2.9192,29.566,682,1.501,1.404,1.1842,0.95025,0.77333
10,,9/24/2015 9:33:57 AM,0,2.8398,29.566,758,1.3214,0.82168,0.52188,0.54131,0.57462
13,,9/24/2015 9:33:58 AM,0,3.0323,28.286,901,1.4465,0.77068,0.52466,0.50391,0.52169
11,,9/24/2015 9:33:58 AM,0,3.025,28.626,819,2.2384,1.103,0.6121,0.55591,0.57957
24,,9/24/2015 9:34:01 AM,10,2.9398,29.308,312,0.51152,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:34:03 AM,24,2.8724,23.538,39,0.45205,0.42678,0.45486,0.53348,0.7216
40,,9/24/2015 9:34:12 AM,11,2.7707,31.915,240,0.62022,0.53897,0.56606,0.65814,0.73398
3,,9/24/2015 9:34:15 AM,0,2.9818,29.652,782,2.1219,1.9733,1.9062,1.1368,0.70246
20,,9/24/2015 9:34:21 AM,0,2.9261,29.308,190,0.50055,0.55489,0.57205,0.92673,1.0326
54,,9/24/2015 9:34:32 AM,0,2.39,-273.15,250,0.47893,0.78498,0.73592,0.76629,0.80133
255,,9/24/2015 9:34:38 AM,3,2.9192,29.566,688,1.5352,1.4211,1.1957,0.96166,0.78474
10,,9/24/2015 9:34:56 AM,0,2.8334,29.566,756,1.3156,0.81428,0.5207,0.53732,0.57332
10,,9/24/2015 9:34:57 AM,0,2.8334,29.566,756,1.3156,0.81428,0.5207,0.53732,0.57332
11,,9/24/2015 9:34:57 AM,0,3.025,28.626,821,2.336,1.1414,0.62984,0.55591,0.57661
24,,9/24/2015 9:34:59 AM,10,2.9398,29.308,310,0.51439,0.44542,0.45404,0.47416,0.5029
53,,9/24/2015 9:35:03 AM,24,2.8724,23.21,44,0.46609,0.4324,0.46609,0.52225,0.72441
40,,9/24/2015 9:35:10 AM,11,2.7707,31.827,240,0.6121,0.53626,0.56606,0.66085,0.73668
3,,9/24/2015 9:35:14 AM,0,2.9818,29.652,780,2.1161,1.9704,1.9033,1.1309,0.6908
20,,9/24/2015 9:35:19 AM,0,2.9261,29.308,187,0.49483,0.55203,0.56919,0.92673,1.0297
54,,9/24/2015 9:35:30 AM,0,2.39,-273.15,248,0.4766,0.78498,0.73358,0.76629,0.799
255,,9/24/2015 9:35:36 AM,3,2.9192,29.566,684,1.4953,1.4011,1.1814,0.94454,0.77047
10,,9/24/2015 9:35:54 AM,0,2.8334,29.566,751,1.3073,0.81428,0.5207,0.54286,0.57886
13,,9/24/2015 9:35:55 AM,0,3.0105,28.286,901,1.4302,0.75629,0.51204,0.50027,0.51499
11,,9/24/2015 9:35:59 AM,0,3.025,28.626,820,2.3124,1.1296,0.62393,0.56183,0.57957
24,,9/24/2015 9:35:59 AM,10,2.9398,29.308,300,0.50864,0.44255,0.45404,0.47703,0.50577
53,,9/24/2015 9:36:02 AM,24,2.8724,23.374,42,0.46609,0.44082,0.46328,0.54471,0.73283
40,,9/24/2015 9:36:10 AM,11,2.7646,31.827,239,0.60534,0.51616,0.554,0.65399,0.73236
3,,9/24/2015 9:36:12 AM,0,2.9818,29.652,777,2.1015,1.9645,1.8975,1.1309,0.69371
20,,9/24/2015 9:36:17 AM,0,2.9261,29.308,184,0.49483,0.55203,0.57205,0.92673,1.0268
54,,9/24/2015 9:36:29 AM,0,2.39,-273.15,246,0.4766,0.78732,0.73592,0.76629,0.799
255,,9/24/2015 9:36:34 AM,3,2.9192,29.652,687,1.5181,1.4097,1.1842,0.95025,0.77618
10,,9/24/2015 9:36:53 AM,0,2.8334,29.566,750,1.3073,0.81428,0.52347,0.54563,0.58163
13,,9/24/2015 9:36:53 AM,0,3.0323,28.371,903,1.4495,0.77661,0.51873,0.50687,0.51873
11,,9/24/2015 9:36:54 AM,0,3.025,28.711,846,2.4632,1.1917,0.64758,0.55887,0.57957
24,,9/24/2015 9:36:56 AM,10,2.9398,29.308,264,0.48566,0.43968,0.45117,0.47129,0.5029
53,,9/24/2015 9:37:00 AM,24,2.8593,24.114,38,0.47514,0.43601,0.45837,0.55899,0.73228
40,,9/24/2015 9:37:07 AM,11,2.7707,31.827,229,0.62293,0.52814,0.56606,0.65272,0.72856
3,,9/24/2015 9:37:11 AM,0,2.9818,29.652,759,2.052,1.9208,1.8538,1.1076,0.68497
20,,9/24/2015 9:37:15 AM,0,2.9261,29.308,84,0.44906,0.54631,0.56919,0.92387,1.024
54,,9/24/2015 9:37:28 AM,0,2.39,-273.15,228,0.47192,0.78498,0.73358,0.76395,0.79666
255,,9/24/2015 9:37:33 AM,3,2.9192,29.652,620,1.3783,1.344,1.1529,0.93313,0.77047
10,,9/24/2015 9:37:51 AM,0,2.8398,29.566,735,1.288,0.79947,0.52188,0.54131,0.5774
11,,9/24/2015 9:37:53 AM,0,3.025,28.711,803,2.5016,1.1887,0.64462,0.55591,0.57661
13,,9/24/2015 9:37:53 AM,0,3.0323,28.371,853,1.3724,0.74697,0.51873,0.50983,0.52466
24,,9/24/2015 9:37:56 AM,10,2.9398,29.308,170,0.4368,0.43393,0.45404,0.47416,0.5029
53,,9/24/2015 9:37:59 AM,24,2.8724,24.609,13,0.46609,0.42959,0.46048,0.55875,0.72722
40,,9/24/2015 9:38:07 AM,11,2.7707,31.915,235,0.6446,0.54168,0.57147,0.65543,0.73939
3,,9/24/2015 9:38:09 AM,0,2.9818,29.652,778,2.1103,1.9675,1.9004,1.1309,0.69663
20,,9/24/2015 9:38:15 AM,0,2.9261,29.308,178,0.49483,0.55489,0.56919,0.92101,1.024
54,,9/24/2015 9:38:26 AM,0,2.39,-273.15,113,0.43454,0.77797,0.73125,0.76162,0.79666
255,,9/24/2015 9:38:32 AM,3,2.9192,29.652,695,1.5153,1.4068,1.1814,0.94454,0.77047
10,,9/24/2015 9:38:50 AM,0,2.8334,29.566,756,1.3211,0.81982,0.52347,0.54286,0.57886
13,,9/24/2015 9:38:51 AM,0,3.0323,28.456,906,1.4554,0.77957,0.52762,0.50687,0.52762
11,,9/24/2015 9:38:52 AM,0,2.9677,28.796,854,2.5006,1.1981,0.65561,0.55118,0.57148
24,,9/24/2015 9:38:53 AM,10,2.9398,29.308,307,0.51152,0.44542,0.45404,0.47703,0.50577
53,,9/24/2015 9:38:57 AM,24,2.8593,24.939,40,0.47514,0.43322,0.46117,0.55899,0.7239
40,,9/24/2015 9:39:04 AM,11,2.7646,31.915,240,0.65399,0.54859,0.57832,0.65669,0.73776
3,,9/24/2015 9:39:08 AM,0,2.9818,29.652,782,2.1249,1.9791,1.915,1.1426,0.70246
20,,9/24/2015 9:39:13 AM,0,2.9261,29.308,188,0.49769,0.55203,0.57491,0.93245,1.0354
54,,9/24/2015 9:39:24 AM,0,2.39,-273.15,209,0.46258,0.78264,0.73358,0.76395,0.799
255,,9/24/2015 9:39:29 AM,3,2.9192,29.566,679,1.4839,1.384,1.1671,0.93313,0.75335
11,,9/24/2015 9:39:49 AM,0,3.025,28.881,849,2.5519,1.2212,0.66237,0.55887,0.57957
10,,9/24/2015 9:39:49 AM,0,2.8334,29.566,755,1.3211,0.82536,0.53178,0.55116,0.5844
13,,9/24/2015 9:39:50 AM,0,3.0323,28.54,907,1.4524,0.77364,0.51873,0.50391,0.51576
24,,9/24/2015 9:39:53 AM,10,2.9398,29.308,307,0.51152,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:39:58 AM,24,2.8593,25.105,39,0.47514,0.42763,0.45837,0.56738,0.71831
40,,9/24/2015 9:40:06 AM,11,2.7707,31.915,240,0.67168,0.56335,0.59314,0.66356,0.7421
3,,9/24/2015 9:40:07 AM,0,2.9818,29.652,779,2.1015,1.9587,1.8917,1.1222,0.68497
20,,9/24/2015 9:40:12 AM,0,2.9261,29.308,193,0.49769,0.55203,0.57777,0.93245,1.0354
54,,9/24/2015 9:40:23 AM,0,2.39,-273.15,261,0.47893,0.78498,0.73358,0.76162,0.79666
255,,9/24/2015 9:40:28 AM,3,2.9192,29.652,698,1.5038,1.4011,1.1728,0.93313,0.75906
10,,9/24/2015 9:40:48 AM,0,2.8334,29.566,755,1.3267,0.82536,0.53178,0.55116,0.58717
